CHKEY,CHtxtgrpKEY
7949390,15600954
7949391,15304612
7949392,15452784
7949392,15600955
7949393,15156441
7949393,15304613
7949394,15452785
7949395,15600956
7949396,15156442
7949396,15304614
7949397,15156443
7949397,15452786
7949397,15600957
7949398,15304615
7949398,15452787
7949399,15156444
7949399,15600958
7949400,15304616
7949400,15452788
7949401,15156445
7949401,15304617
7949401,15600959
7949402,15452789
7949403,15156446
7949403,15304618
7949403,15600960
7949404,15156447
7949404,15452790
7949404,15600961
7949405,15304619
7949405,15452791
7949406,15600962
7949407,15156448
7949408,15304620
7949409,15156449
7949409,15452792
7949409,15600963
7949410,15304621
7949410,15452793
7949440,15156463
7949441,15304635
7949441,15452807
7949442,15600978
7949443,15156464
7949444,15304636
7949444,15452808
7949444,15600979
7949445,15156465
7949445,15304637
7949445,15452809
7949446,15600980
7949447,15156466
7949448,15304638
7949448,15452810
7949448,15600981
7949449,15156467
7949449,15304639
7949449,15452811
7949450,15600982
7949451,15156468
7949452,15304640
7949453,15452812
7949454,15600983
7949455,15156469
7949456,15304641
7949457,15452813
7949458,15600984
7949459,15156470
7949459,15304642
7949459,15452814
7949460,15600985
7949461,15156471
7949462,15304643
7949463,15452815
7949464,15600986
7949465,15156472
7949466,15304644
7949467,15452816
7949467,15600987
7949468,15156473
7949468,15304645
7949469,15452817
7949469,15600988
7949470,15156474
7949471,15304646
7949471,15452818
7949471,15600989
7949472,15156475
7949473,15304647
7949474,15156476
7949474,15452819
7949474,15600990
7949475,15304648
7949475,15452820
7949476,15156477
7949476,15600991
7949477,15304649
7949478,15452821
7949578,15156522
7949578,15601036
7953229,15306234
7953230,15454406
7953231,15602577
7953232,15158063
7953233,15306235
7953233,15454407
7953234,15158064
7953234,15306236
7953234,15602578
7953235,15454408
7953236,15602579
7953237,15158065
7953238,15306237
7953239,15454409
7953240,15158066
7953240,15602580
7953241,15306238
7953242,15158067
7953242,15454410
7953242,15602581
7953243,15306239
7953243,15454411
7953244,15158068
7953244,15306240
7953244,15602582
7953245,15454412
7953246,15602583
7953247,15158069
7953248,15306241
7953248,15454413
7953249,15602584
7953250,15158070
7953250,15306242
7953250,15454414
7953251,15158071
7953251,15602585
7953252,15306243
7953252,15454415
7953253,15602586
7953254,15158072
7953254,15306244
7953254,15454416
7953255,15602587
7953256,15158073
7953257,15306245
7953258,15454417
7953259,15158074
7953259,15602588
7953260,15306246
7953261,15454418
7953262,15602589
7953263,15158075
7953263,15306247
7953264,15158076
7953264,15454419
7953264,15602590
7953265,15306248
7953266,15454420
7953267,15602591
7953268,15158077
7953268,15306249
7953269,15454421
7953270,15602592
7953271,15158078
7953272,15306250
7953272,15454422
7953273,15158079
7953273,15306251
7953273,15602593
7953274,15158080
7953274,15454423
7953274,15602594
7953275,15306252
7953275,15454424
7953276,15602595
7953277,15158081
7953278,15306253
7953279,15454425
7953280,15158082
7953280,15306254
7953280,15602596
7953281,15454426
7953281,15602597
7953282,15158083
7953282,15306255
7953283,15454427
7953284,15158084
7953284,15306256
7953284,15602598
7953285,15158085
7953285,15454428
7953285,15602599
7953286,15306257
7953286,15454429
7953287,15158086
7953287,15602600
7953288,15306258
7953288,15454430
7953289,15158087
7953289,15306259
7953289,15602601
7953290,15454431
7953291,15158088
7953291,15306260
7953291,15602602
7953292,15454432
7953293,15158089
7953293,15602603
7953294,15306261
7953295,15158090
7953295,15454433
7953295,15602604
7953296,15306262
7953296,15454434
7953296,15602605
7953297,15158091
7953298,15306263
7953299,15454435
7953299,15602606
7953300,15158092
7953300,15306264
7953301,15158093
7953301,15454436
7953301,15602607
7953302,15306265
7953302,15454437
7953302,15602608
7953303,15158094
7953303,15306266
7953304,15454438
7953305,15158095
7953305,15602609
7953306,15306267
7953307,15454439
7953308,15602610
7953309,15158096
7953309,15306268
7953310,15158097
7953310,15454440
7953310,15602611
7953311,15306269
7953312,15454441
7953312,15602612
7953313,15158098
7953313,15306270
7953313,15454442
7953314,15602613
7953315,15158099
7953316,15306271
7953317,15158100
7953317,15454443
7953317,15602614
7953318,15306272
7953318,15454444
7953318,15602615
7953319,15158101
7953319,15306273
7953320,15454445
7953321,15602616
7953322,15158102
7953323,15306274
7953323,15454446
7953323,15602617
7953324,15158103
7953324,15306275
7953324,15454447
7953325,15602618
7953326,15158104
7953327,15306276
7953327,15454448
7953328,15158105
7953328,15306277
7953328,15602619
7953329,15454449
7953330,15602620
7953331,15158106
7953331,15306278
7953331,15454450
7953332,15158107
7953332,15306279
7953332,15602621
7953333,15454451
7953334,15602622
7953335,15158108
7953335,15306280
7953336,15454452
7953337,15602623
7953338,15158109
7953339,15306281
7953339,15454453
7953340,15602624
7953341,15158110
7953342,15306282
7953342,15454454
7953343,15602625
7953344,15158111
7953345,15306283
7953346,15158112
7953346,15454455
7953346,15602626
7953347,15306284
7953347,15454456
7953348,15602627
7953349,15158113
7953349,15306285
7953350,15158114
7953350,15454457
7953350,15602628
7953351,15306286
7953351,15454458
7953351,15602629
7953352,15158115
7953353,15306287
7953354,15454459
7953355,15158116
7953355,15306288
7953355,15602630
7953356,15454460
7953357,15602631
7953358,15158117
7953358,15306289
7953359,15454461
7953359,15602632
7953360,15158118
7953360,15306290
7953361,15454462
7953362,15158119
7953362,15306291
7953362,15602633
7953363,15158120
7953363,15454463
7953363,15602634
7953364,15306292
7953364,15454464
7953364,15602635
7953365,15158121
7953365,15306293
7953365,15454465
7953366,15158122
7953366,15306294
7953366,15602636
7953367,15158123
7953367,15454466
7953367,15602637
7953368,15306295
7953369,15454467
7953369,15602638
7953370,15158124
7953371,15306296
7953371,15454468
7953371,15602639
7953372,15158125
7953373,15306297
7953374,15454469
7953375,15158126
7953375,15306298
7953375,15602640
7953376,15158127
7953376,15454470
7953376,15602641
7953377,15306299
7953378,15454471
7953378,15602642
7953379,15158128
7953379,15306300
7953380,15158129
7953380,15454472
7953380,15602643
7953381,15306301
7953381,15454473
7953382,15158130
7953382,15602644
7953383,15306302
7953384,15454474
7953385,15602645
7953386,15158131
7953387,15306303
7953388,15158132
7953388,15454475
7953388,15602646
7953389,15306304
7953389,15454476
7954913,15158844
7954913,15455187
7954913,15603358
7954914,15307016
7954914,15455188
7954914,15603359
7955068,15158924
7955068,15455267
7955068,15603438
7955071,15307097
7955071,15455269
7955071,15603440
7955072,15158926
7955084,15158933
7955084,15455276
7955084,15603447
7955085,15307105
7955189,15603495
7955190,15158981
7955192,15158982
7955193,15307154
7955209,15307162
7955209,15455334
7955209,15603505
7955210,15158991
7955210,15307163
7955288,15159029
7955288,15307201
7955288,15455373
7955289,15159030
7955289,15307202
7955289,15603544
7955290,15159031
7955290,15455374
7955290,15603545
7955330,15455393
7955404,15159089
7955404,15455432
7955404,15603603
7955405,15307261
7955405,15455433
7955405,15603604
7955410,15159093
7955410,15603607
7955411,15307265
7955412,15159094
7955412,15455437
7955412,15603608
7955494,15159134
7955494,15603648
7955495,15307306
7955495,15455478
7955496,15603649
7955497,15159135
7955497,15307307
7955497,15455479
7955523,15307319
7955523,15455491
7955592,15455524
7955593,15603695
7955608,15455531
7955608,15603702
7955609,15159188
7955609,15307360
7955673,15603730
7955831,15159290
7955831,15307462
7955831,15603804
7955832,15455634
7955834,15455635
7955860,15159304
7955860,15307476
7955861,15455648
7955861,15603819
7955896,15159322
7955896,15307494
7955896,15455666
7955897,15159323
7955897,15307495
7955897,15603837
7955916,15307505
7955917,15455677
7955917,15603848
7955918,15159334
7955918,15307506
7955918,15455678
7955936,15307514
7955936,15455686
7955936,15603857
7955937,15159343
7955937,15307515
7955937,15455687
7955938,15603858
7955939,15159344
7955940,15307516
7955941,15455688
7955941,15603859
7955992,15307541
7958009,15160345
7958009,15308517
7958009,15604859
7958010,15456689
7958010,15604860
7958011,15160346
7958012,15308518
7961206,15606376
7961207,15161862
7961208,15310034
7961209,15458206
7961210,15161863
7961210,15310035
7961210,15606377
7961211,15458207
7961212,15606378
7961213,15161864
7961214,15310036
7961215,15458208
7961216,15606379
7961217,15161865
7961218,15310037
7961218,15458209
7961218,15606380
7961219,15161866
7961388,15161927
7961388,15310099
7961389,15458271
7961584,15606517
7962366,15458628
7962367,15606799
7965234,15459965
7965234,15608136
7965235,15163622
7965236,15311794
7965243,15311796
7965245,15608139
7965246,15163625
7965249,15311798
7965249,15459970
7965261,15459974
7965262,15608145
7965266,15311804
7965267,15163633
7965267,15459976
7965267,15608147
7965269,15163634
7965269,15608148
7965274,15459980
7965275,15608151
7966619,15608754
7966620,15164240
7966651,15608766
7966652,15164252
7966653,15312424
7966654,15460596
7966655,15164253
7966655,15608767
7966656,15312425
7966657,15460597
7966658,15608768
7966659,15164254
7966660,15312426
7966660,15460598
7966660,15608769
7966661,15164255
7966662,15312427
7966662,15460599
7966663,15608770
7966664,15164256
7966665,15312428
7966668,15164257
7966669,15312429
7966670,15460601
7966671,15164258
7966671,15608772
7966672,15312430
7966692,15608779
7966693,15164265
7966693,15312437
7966694,15460609
7968244,15609489
7968245,15164975
7968394,15461380
7969215,15165337
7969215,15609851
7969216,15313509
7969217,15461681
7969217,15609852
7969218,15165338
7969218,15313510
7969219,15461682
7969219,15609853
7969344,15461733
7969345,15609904
7969346,15165390
7969346,15313562
7969346,15461734
7969347,15165391
7969347,15609905
7969348,15313563
7969348,15461735
7969348,15609906
7969349,15165392
7969350,15313564
7969351,15461736
7969351,15609907
7969352,15165393
7969352,15313565
7969353,15461737
7969354,15165394
7969354,15609908
7969355,15313566
7969355,15461738
7969355,15609909
7969356,15165395
7969356,15313567
7969356,15461739
7969357,15609910
7969358,15165396
7969359,15313568
7969359,15461740
7969360,15609911
7969361,15165397
7969361,15313569
7969362,15461741
7969363,15165398
7969363,15609912
7969364,15313570
7969365,15461742
7969366,15609913
7969367,15165399
7969369,15165400
7969369,15461743
7969369,15609914
7969370,15313572
7969371,15461744
7969372,15609915
7969373,15165401
7969374,15313573
7969375,15461745
7969380,15609918
7969381,15165404
7969382,15313576
7969383,15461748
7969384,15609919
7969385,15165405
7969386,15313577
7969386,15461749
7969386,15609920
7969388,15313578
7969388,15461750
7969388,15609921
7969389,15165407
7969389,15313579
7969390,15461751
7969391,15165408
7969391,15313580
7969391,15609922
7969392,15461752
7969394,15313581
7969395,15165410
7969395,15461753
7969395,15609924
7969396,15313582
7969397,15461754
7969397,15609925
7969398,15165411
7969399,15313583
7969400,15461755
7969400,15609926
7969401,15165412
7969401,15313584
7969402,15461756
7969405,15461757
7969406,15609928
7969407,15165414
7969408,15313586
7969408,15461758
7969408,15609929
7969409,15165415
7969410,15313587
7969411,15461759
7969412,15609930
7969413,15165416
7969414,15313588
7969415,15461760
7969416,15165417
7969416,15313589
7969416,15609931
7969417,15461761
7969418,15609932
7969419,15165418
7969420,15313590
7969421,15461762
7969422,15165419
7969422,15609933
7969424,15609934
7969425,15165420
7969426,15313592
7969427,15165421
7969427,15461764
7969427,15609935
7969428,15313593
7969428,15461765
7969428,15609936
7969429,15165422
7969430,15313594
7969430,15461766
7969431,15609937
7969432,15165423
7969433,15313595
7969434,15461767
7969435,15165424
7969435,15609938
7969436,15313596
7969436,15461768
7969437,15609939
7969445,15461771
7969445,15609942
7969446,15165428
7969446,15313600
7969446,15461772
7969446,15609943
7969447,15165429
7969447,15313601
7969447,15461773
7969448,15609944
7969449,15165430
7969449,15313602
7969450,15461774
7969451,15609945
7969452,15165431
7969453,15313603
7969454,15461775
7969455,15609946
7969459,15609947
7969460,15165433
7969461,15313605
7969461,15461777
7969461,15609948
7969462,15165434
7969465,15461779
7969466,15609950
7969469,15165437
7969469,15313609
7969469,15461781
7969470,15609952
7969471,15165438
7969471,15313610
7969472,15461782
7969473,15609953
7969474,15165439
7969475,15313611
7969476,15461783
7969477,15609954
7969478,15165440
7969478,15313612
7969478,15461784
7969479,15165441
7969479,15313613
7969479,15609955
7969480,15165442
7969480,15461785
7969480,15609956
7969486,15461788
7969486,15609959
7969487,15165445
7969487,15313617
7969487,15461789
7969488,15609960
7969489,15165446
7969490,15313618
7969491,15461790
7969492,15609961
7969496,15165448
7969496,15313620
7969499,15461793
7969500,15609964
7969501,15165450
7969502,15313622
7969503,15461794
7969504,15609965
7969505,15165451
7969506,15313623
7969507,15461795
7969508,15609966
7969509,15165452
7969509,15313624
7969510,15461796
7969511,15165453
7969511,15609967
7969512,15313625
7969513,15461797
7969514,15609968
7969515,15165454
7969515,15313626
7969516,15461798
7969517,15609969
7969521,15165457
7969521,15313629
7969521,15609971
7969527,15461803
7969528,15609974
7969531,15165461
7969531,15461804
7969531,15609975
7969532,15313633
7969532,15461805
7969543,15461809
7969544,15609980
7969545,15165466
7969545,15313638
7969545,15461810
7969546,15609981
7969547,15165467
7969548,15313639
7969549,15461811
7969550,15609982
7969551,15165468
7969566,15461819
7969567,15609990
7969568,15165476
7969569,15313648
7969570,15461820
7969570,15609991
7969571,15165477
7969572,15313649
7969572,15461821
7969572,15609992
7969573,15165478
7969573,15313650
7969573,15461822
7969574,15165479
7969574,15609993
7969575,15313651
7969575,15461823
7969576,15165480
7969576,15313652
7969576,15609994
7969577,15165481
7969577,15461824
7969577,15609995
7969578,15313653
7969579,15461825
7969579,15609996
7969580,15165482
7969580,15313654
7969581,15461826
7969582,15609997
7969583,15165483
7969584,15313655
7969584,15461827
7969585,15609998
7969586,15165484
7969586,15313656
7969587,15165485
7969587,15461828
7969587,15609999
7969588,15313657
7969589,15461829
7969589,15610000
7969590,15165486
7969590,15313658
7969591,15165487
7969591,15461830
7969591,15610001
7969592,15313659
7969593,15165488
7969593,15461831
7969593,15610002
7969594,15313660
7969595,15461832
7969595,15610003
7969596,15165489
7969597,15313661
7969597,15461833
7969597,15610004
7969599,15313662
7969599,15461834
7969600,15165491
7969600,15610005
7969601,15313663
7969601,15461835
7969602,15610006
7969603,15165492
7969604,15313664
7969605,15461836
7969605,15610007
7969606,15165493
7969606,15313665
7969607,15461837
7969608,15610008
7969609,15165494
7969609,15313666
7969610,15461838
7969610,15610009
7969611,15165495
7969611,15313667
7969611,15461839
7969612,15165496
7969612,15313668
7969612,15610010
7969613,15165497
7969613,15461840
7969613,15610011
7969614,15313669
7969614,15461841
7969614,15610012
7969615,15165498
7969616,15313670
7969617,15165499
7969617,15461842
7969617,15610013
7969618,15313671
7969618,15461843
7969619,15610014
7969620,15165500
7969620,15313672
7969620,15461844
7969622,15461845
